Customer ID,Recency,Frequency,Monetary,Monetary Score,Recency Score,Frequency Score,RFM Score,Segment
15359.0,299,8,181.35,1,1,5,151,Churn Risk Customers
15361.0,163,3,270.15000000000003,2,2,3,232,Churn Risk Customers
15362.0,85,2,613.0799999999999,3,2,3,233,Churn Risk Customers
15363.0,9,2,678.11,3,5,3,533,Potential Loyalists
15365.0,40,6,2242.8100000000004,5,3,5,355,Loyal Customers
15366.0,46,5,1786.57,4,3,4,344,Loyal Customers
15367.0,55,7,3203.74,5,3,5,355,Loyal Customers
15368.0,31,1,275.79999999999995,2,4,1,412,New Customers
15369.0,129,11,6251.259999999999,5,2,5,255,Churn Risk Customers
15370.0,47,1,1352.9599999999998,4,3,1,314,Churn Risk Customers
15371.0,299,1,59.400000000000006,1,1,1,111,Churn Risk Customers
15372.0,87,7,4009.6600000000003,5,2,5,255,Churn Risk Customers
15373.0,8,6,1005.48,4,5,5,554,High-Value Customers
15374.0,261,1,139.32000000000002,1,1,1,111,Churn Risk Customers
15375.0,327,1,60.959999999999994,1,1,1,111,Churn Risk Customers
15377.0,19,4,1211.7499999999998,4,4,4,444,Loyal Customers
15378.0,99,2,246.5,1,2,3,231,Churn Risk Customers
15379.0,37,1,1174.55,4,4,1,414,New Customers
15380.0,2,7,1788.8000000000002,4,5,5,554,High-Value Customers
15381.0,60,3,1293.72,4,3,3,334,Potential Loyalists
15382.0,11,6,7777.84,5,5,5,555,High-Value Customers
15384.0,18,2,1385.38,4,4,3,434,Potential Loyalists
15385.0,29,2,625.1999999999999,3,4,3,433,Potential Loyalists
15387.0,129,1,468.65,2,2,1,212,Churn Risk Customers
15389.0,37,4,2233.8,5,4,4,445,Loyal Customers
15390.0,33,2,1216.6600000000003,4,4,3,434,Potential Loyalists
15391.0,221,1,289.87,2,1,1,112,Churn Risk Customers
15392.0,11,3,1376.09,4,5,3,534,Potential Loyalists
15393.0,204,3,659.48,3,1,3,133,Churn Risk Customers
15394.0,32,7,3103.2599999999998,5,4,5,455,Loyal Customers
15396.0,220,1,508.20000000000005,3,1,1,113,Churn Risk Customers
15400.0,57,3,586.0999999999999,3,3,3,333,Potential Loyalists
15401.0,89,2,216.94999999999996,1,2,3,231,Churn Risk Customers
15402.0,24,4,1203.7700000000002,4,4,4,444,Loyal Customers
15403.0,128,2,170.88,1,2,3,231,Churn Risk Customers
15404.0,12,1,257.06,2,5,1,512,New Customers
15405.0,213,1,310.74,2,1,1,112,Churn Risk Customers
15406.0,90,2,465.16,2,2,3,232,Churn Risk Customers
15409.0,358,1,131.25,1,1,1,111,Churn Risk Customers
15410.0,205,2,1234.88,4,1,3,134,Churn Risk Customers
15413.0,328,5,6798.72,5,1,4,145,Churn Risk Customers
15416.0,115,3,588.5,3,2,3,233,Churn Risk Customers
15418.0,62,2,452.32,2,3,3,332,Potential Loyalists
15420.0,71,6,743.0,3,3,5,353,Potential Loyalists
15421.0,22,6,2854.98,5,4,5,455,Loyal Customers
15422.0,16,5,1522.2700000000002,4,5,4,544,High-Value Customers
15423.0,218,2,223.39,1,1,3,131,Churn Risk Customers
15424.0,100,1,214.44,1,2,1,211,Churn Risk Customers
15425.0,37,4,1944.57,4,4,4,444,Loyal Customers
15426.0,6,5,1168.0,4,5,4,544,High-Value Customers
15428.0,24,3,668.9700000000001,3,4,3,433,Potential Loyalists
15430.0,104,2,954.7499999999999,3,2,3,233,Churn Risk Customers
15431.0,139,1,153.24,1,2,1,211,Churn Risk Customers
15432.0,178,1,149.57000000000002,1,1,1,111,Churn Risk Customers
15434.0,11,6,1525.5800000000004,4,5,5,554,High-Value Customers
15437.0,277,1,193.29,1,1,1,111,Churn Risk Customers
15439.0,41,4,1269.0499999999997,4,3,4,344,Loyal Customers
15441.0,33,3,1254.2100000000003,4,4,3,434,Potential Loyalists
15443.0,111,7,1939.02,4,2,5,254,Churn Risk Customers
15445.0,227,1,171.0,1,1,1,111,Churn Risk Customers
15446.0,13,3,406.95,2,5,3,532,Potential Loyalists
15447.0,164,4,337.71000000000004,2,2,4,242,Churn Risk Customers
15448.0,311,1,294.16999999999996,2,1,1,112,Churn Risk Customers
15451.0,71,2,233.20999999999998,1,3,3,331,Potential Loyalists
15452.0,27,3,1260.38,4,4,3,434,Potential Loyalists
15454.0,255,1,128.59,1,1,1,111,Churn Risk Customers
15455.0,234,1,38.25,1,1,1,111,Churn Risk Customers
15456.0,40,7,1672.0500000000002,4,3,5,354,Loyal Customers
15458.0,39,1,208.79999999999998,1,3,1,311,Churn Risk Customers
15459.0,54,2,202.83,1,3,3,331,Potential Loyalists
15461.0,97,2,429.7,2,2,3,232,Churn Risk Customers
15462.0,82,1,502.45,2,2,1,212,Churn Risk Customers
15465.0,6,15,5301.03,5,5,5,555,High-Value Customers
15466.0,26,3,1236.48,4,4,3,434,Potential Loyalists
15468.0,29,1,962.9699999999999,3,4,1,413,New Customers
15469.0,75,1,335.7,2,2,1,212,Churn Risk Customers
15470.0,212,1,63.419999999999995,1,1,1,111,Churn Risk Customers
15471.0,17,2,847.08,3,4,3,433,Potential Loyalists
15473.0,81,1,274.8,2,2,1,212,Churn Risk Customers
15474.0,232,1,163.1,1,1,1,111,Churn Risk Customers
15476.0,17,4,2209.9799999999996,5,4,4,445,Loyal Customers
15477.0,286,1,368.4,2,1,1,112,Churn Risk Customers
15478.0,212,1,583.56,3,1,1,113,Churn Risk Customers
15479.0,370,1,147.4,1,1,1,111,Churn Risk Customers
15480.0,102,4,5373.5,5,2,4,245,Churn Risk Customers
15481.0,38,1,1993.3400000000001,4,3,1,314,Churn Risk Customers
15482.0,23,7,3537.6,5,4,5,455,Loyal Customers
15483.0,22,6,628.39,3,4,5,453,Potential Loyalists
15484.0,177,2,1061.69,4,2,3,234,Churn Risk Customers
15485.0,10,5,3196.51,5,5,4,545,High-Value Customers
15486.0,164,1,102.0,1,2,1,211,Churn Risk Customers
15487.0,316,1,231.32000000000002,1,1,1,111,Churn Risk Customers
15488.0,93,4,340.6,2,2,4,242,Churn Risk Customers
15489.0,37,5,1285.3300000000002,4,4,4,444,Loyal Customers
15490.0,67,1,217.6,1,3,1,311,Churn Risk Customers
15493.0,26,4,2313.1800000000003,5,4,4,445,Loyal Customers
15494.0,115,3,2480.82,5,2,3,235,Churn Risk Customers
15495.0,16,1,246.5,1,5,1,511,New Customers
15496.0,268,1,146.14000000000001,1,1,1,111,Churn Risk Customers
15497.0,19,7,7395.1900000000005,5,4,5,455,Loyal Customers
15498.0,3,19,12723.18,5,5,5,555,High-Value Customers
15499.0,360,1,161.59999999999997,1,1,1,111,Churn Risk Customers
15501.0,41,2,402.49999999999994,2,3,3,332,Potential Loyalists
15502.0,5,5,3608.54,5,5,4,545,High-Value Customers
15503.0,363,1,120.06000000000002,1,1,1,111,Churn Risk Customers
15504.0,157,3,371.02,2,2,3,232,Churn Risk Customers
15506.0,18,3,1060.77,4,4,3,434,Potential Loyalists
15509.0,17,1,166.50999999999996,1,4,1,411,New Customers
15512.0,27,2,210.57999999999998,1,4,3,431,Potential Loyalists
15513.0,2,18,12992.330000000002,5,5,5,555,High-Value Customers
15514.0,16,7,2459.09,5,5,5,555,High-Value Customers
15515.0,24,1,171.80999999999997,1,4,1,411,New Customers
15518.0,16,7,2276.4900000000002,5,5,5,555,High-Value Customers
15519.0,20,2,344.61,2,4,3,432,Potential Loyalists
15521.0,37,8,4106.49,5,4,5,455,Loyal Customers
15523.0,25,15,16947.980000000003,5,4,5,455,Loyal Customers
15524.0,243,1,151.4,1,1,1,111,Churn Risk Customers
15525.0,10,2,469.78000000000003,2,5,3,532,Potential Loyalists
15527.0,31,15,3145.86,5,4,5,455,Loyal Customers
15529.0,3,2,1116.72,4,5,3,534,Potential Loyalists
15530.0,149,1,311.36999999999995,2,2,1,212,Churn Risk Customers
15532.0,13,6,2190.9700000000003,5,5,5,555,High-Value Customers
15534.0,362,1,162.25,1,1,1,111,Churn Risk Customers
15535.0,41,2,551.42,3,3,3,333,Potential Loyalists
15536.0,46,1,259.09,2,3,1,312,Churn Risk Customers
15538.0,174,6,3358.4,5,2,5,255,Churn Risk Customers
15540.0,12,1,247.38,1,5,1,511,New Customers
15542.0,149,3,918.4499999999999,3,2,3,233,Churn Risk Customers
15543.0,96,1,114.98,1,2,1,211,Churn Risk Customers
15544.0,9,12,4615.72,5,5,5,555,High-Value Customers
15545.0,8,1,135.32999999999998,1,5,1,511,New Customers
15546.0,243,2,1079.1,4,1,3,134,Churn Risk Customers
15547.0,13,12,5199.55,5,5,5,555,High-Value Customers
15548.0,232,1,158.08999999999997,1,1,1,111,Churn Risk Customers
15549.0,58,5,652.7,3,3,4,343,Potential Loyalists
15550.0,15,8,1643.17,4,5,5,554,High-Value Customers
15551.0,31,6,1274.0200000000002,4,4,5,454,Loyal Customers
15552.0,260,1,162.39999999999998,1,1,1,111,Churn Risk Customers
15555.0,2,22,7307.18,5,5,5,555,High-Value Customers
15558.0,276,1,214.13000000000002,1,1,1,111,Churn Risk Customers
15559.0,205,1,1109.3999999999999,4,1,1,114,Churn Risk Customers
15560.0,34,2,153.51999999999998,1,4,3,431,Potential Loyalists
15561.0,20,4,1133.8,4,4,4,444,Loyal Customers
15562.0,61,2,538.83,3,3,3,333,Potential Loyalists
15563.0,151,3,1466.56,4,2,3,234,Churn Risk Customers
15564.0,100,2,70.74000000000001,1,2,3,231,Churn Risk Customers
15566.0,29,2,227.87000000000003,1,4,3,431,Potential Loyalists
15569.0,27,5,2210.64,5,4,4,445,Loyal Customers
15570.0,6,14,5145.52,5,5,5,555,High-Value Customers
15571.0,23,10,3401.2,5,4,5,455,Loyal Customers
15572.0,17,3,1515.8100000000004,4,4,3,434,Potential Loyalists
15573.0,255,3,599.7299999999999,3,1,3,133,Churn Risk Customers
15574.0,9,3,816.45,3,5,3,533,Potential Loyalists
15575.0,256,1,30.1,1,1,1,111,Churn Risk Customers
15577.0,360,2,139.09999999999997,1,1,3,131,Churn Risk Customers
15579.0,20,3,953.9000000000001,3,4,3,433,Potential Loyalists
15580.0,13,8,1381.1899999999998,4,5,5,554,High-Value Customers
15581.0,3,26,4114.620000000001,5,5,5,555,High-Value Customers
15583.0,13,1,107.86000000000001,1,5,1,511,New Customers
15584.0,36,2,552.3900000000002,3,4,3,433,Potential Loyalists
15586.0,229,3,1139.1,4,1,3,134,Churn Risk Customers
15587.0,29,3,608.4000000000001,3,4,3,433,Potential Loyalists
15588.0,314,1,579.6,3,1,1,113,Churn Risk Customers
15590.0,19,5,1496.6,4,4,4,444,Loyal Customers
15591.0,219,3,217.9,1,1,3,131,Churn Risk Customers
15595.0,124,1,357.6,2,2,1,212,Churn Risk Customers
15596.0,2,5,1723.4500000000003,4,5,4,544,High-Value Customers
15597.0,212,1,238.8,1,1,1,111,Churn Risk Customers
15598.0,64,1,307.34,2,3,1,312,Churn Risk Customers
15599.0,82,1,488.31999999999994,2,2,1,212,Churn Risk Customers
15600.0,65,4,1199.31,4,3,4,344,Loyal Customers
15601.0,9,17,8183.5599999999995,5,5,5,555,High-Value Customers
15602.0,5,8,1932.6399999999999,4,5,5,554,High-Value Customers
15603.0,285,1,40.0,1,1,1,111,Churn Risk Customers
15605.0,10,5,738.57,3,5,4,543,Potential Loyalists
15606.0,27,8,2310.83,5,4,5,455,Loyal Customers
15607.0,180,8,1604.21,4,1,5,154,Churn Risk Customers
15608.0,52,1,692.3,3,3,1,313,Churn Risk Customers
15611.0,20,13,1405.83,4,4,5,454,Loyal Customers
15613.0,247,1,433.72,2,1,1,112,Churn Risk Customers
15614.0,74,4,3147.36,5,2,4,245,Churn Risk Customers
15615.0,27,24,10974.23,5,4,5,455,Loyal Customers
15616.0,75,1,317.11,2,2,1,212,Churn Risk Customers
15617.0,33,3,828.5500000000001,3,4,3,433,Potential Loyalists
15620.0,46,1,389.18,2,3,1,312,Churn Risk Customers
15622.0,64,8,4143.05,5,3,5,355,Loyal Customers
15623.0,30,7,2136.02,4,4,5,454,Loyal Customers
15625.0,13,5,1702.1399999999999,4,5,4,544,High-Value Customers
15626.0,58,1,391.71999999999997,2,3,1,312,Churn Risk Customers
15627.0,94,2,566.9,3,2,3,233,Churn Risk Customers
15628.0,3,9,2782.0200000000004,5,5,5,555,High-Value Customers
15629.0,87,4,2240.9000000000005,5,2,4,245,Churn Risk Customers
15630.0,281,1,295.05,2,1,1,112,Churn Risk Customers
15631.0,279,1,596.6700000000001,3,1,1,113,Churn Risk Customers
15633.0,146,13,4352.46,5,2,5,255,Churn Risk Customers
15634.0,20,1,311.1,2,4,1,412,New Customers
15635.0,32,1,100.35,1,4,1,411,New Customers
15636.0,74,2,719.82,3,2,3,233,Churn Risk Customers
15637.0,50,4,574.23,3,3,4,343,Potential Loyalists
15638.0,15,6,2265.2,5,5,5,555,High-Value Customers
15639.0,88,2,639.7599999999998,3,2,3,233,Churn Risk Customers
15640.0,9,15,11441.92,5,5,5,555,High-Value Customers
15641.0,33,8,3458.3500000000004,5,4,5,455,Loyal Customers
15642.0,366,1,105.78000000000003,1,1,1,111,Churn Risk Customers
15645.0,51,2,443.1600000000001,2,3,3,332,Potential Loyalists
15646.0,9,3,526.97,3,5,3,533,Potential Loyalists
15647.0,52,1,169.0,1,3,1,311,Churn Risk Customers
15649.0,4,3,1354.35,4,5,3,534,Potential Loyalists
15650.0,158,2,553.88,3,2,3,233,Churn Risk Customers
15651.0,57,2,612.7599999999999,3,3,3,333,Potential Loyalists
15652.0,24,4,1082.6,4,4,4,444,Loyal Customers
15658.0,9,4,1399.3700000000001,4,5,4,544,High-Value Customers
15659.0,23,2,226.04000000000002,1,4,3,431,Potential Loyalists
15660.0,2,7,1212.1300000000003,4,5,5,554,High-Value Customers
15661.0,16,6,906.1500000000001,3,5,5,553,Potential Loyalists
15662.0,298,2,283.73,2,1,3,132,Churn Risk Customers
15664.0,86,3,867.5999999999999,3,2,3,233,Churn Risk Customers
15665.0,48,3,1773.1100000000001,4,3,3,334,Potential Loyalists
15666.0,109,2,632.9399999999999,3,2,3,233,Churn Risk Customers
15670.0,193,1,152.15,1,1,1,111,Churn Risk Customers
15672.0,362,1,45.300000000000004,1,1,1,111,Churn Risk Customers
15673.0,88,5,3533.7700000000004,5,2,4,245,Churn Risk Customers
15674.0,54,8,4501.630000000001,5,3,5,355,Loyal Customers
15675.0,41,1,218.35,1,3,1,311,Churn Risk Customers
15677.0,58,2,648.4000000000001,3,3,3,333,Potential Loyalists
15678.0,32,2,1541.1900000000003,4,4,3,434,Potential Loyalists
15680.0,3,8,3173.9,5,5,5,555,High-Value Customers
15681.0,16,9,1563.5400000000004,4,5,5,554,High-Value Customers
15682.0,236,2,318.23999999999995,2,1,3,132,Churn Risk Customers
15683.0,110,1,330.78999999999996,2,2,1,212,Churn Risk Customers
15684.0,184,3,173.95000000000002,1,1,3,131,Churn Risk Customers
15685.0,87,1,55.98,1,2,1,211,Churn Risk Customers
15686.0,57,1,90.0,1,3,1,311,Churn Risk Customers
15688.0,55,1,190.57,1,3,1,311,Churn Risk Customers
15689.0,254,1,266.93,2,1,1,112,Churn Risk Customers
15691.0,31,3,434.5,2,4,3,432,Potential Loyalists
15693.0,296,1,37.5,1,1,1,111,Churn Risk Customers
15694.0,2,12,4331.41,5,5,5,555,High-Value Customers
15695.0,234,2,721.0599999999998,3,1,3,133,Churn Risk Customers
15696.0,60,5,1170.1100000000004,4,3,4,344,Loyal Customers
15697.0,326,1,246.75,1,1,1,111,Churn Risk Customers
15698.0,261,1,46.2,1,1,1,111,Churn Risk Customers
15702.0,113,2,140.39,1,2,3,231,Churn Risk Customers
15704.0,139,2,1524.3400000000001,4,2,3,234,Churn Risk Customers
15708.0,6,3,1014.48,4,5,3,534,Potential Loyalists
15709.0,226,1,194.59999999999997,1,1,1,111,Churn Risk Customers
15710.0,54,1,898.8699999999999,3,3,1,313,Churn Risk Customers
15711.0,193,2,420.25,2,1,3,132,Churn Risk Customers
15712.0,16,7,2400.0499999999997,5,5,5,555,High-Value Customers
15713.0,3,3,654.09,3,5,3,533,Potential Loyalists
15714.0,90,3,453.92999999999995,2,2,3,232,Churn Risk Customers
15715.0,192,5,658.0200000000001,3,1,4,143,Churn Risk Customers
15716.0,6,8,1938.0000000000002,4,5,5,554,High-Value Customers
15717.0,58,4,456.70000000000005,2,3,4,342,Potential Loyalists
15718.0,177,1,293.79,2,2,1,212,Churn Risk Customers
15719.0,18,18,5177.450000000001,5,4,5,455,Loyal Customers
15720.0,187,1,143.19,1,1,1,111,Churn Risk Customers
15722.0,82,6,3035.54,5,2,5,255,Churn Risk Customers
15723.0,48,3,744.55,3,3,3,333,Potential Loyalists
15724.0,37,1,92.6,1,4,1,411,New Customers
15726.0,27,1,321.91,2,4,1,412,New Customers
15727.0,24,8,4266.55,5,4,5,455,Loyal Customers
15728.0,16,2,544.6,3,5,3,533,Potential Loyalists
15729.0,37,2,107.55000000000001,1,4,3,431,Potential Loyalists
15730.0,18,2,605.7,3,4,3,433,Potential Loyalists
15731.0,190,1,125.3,1,1,1,111,Churn Risk Customers
15732.0,9,9,1387.9499999999998,4,5,5,554,High-Value Customers
15734.0,73,2,923.8499999999999,3,2,3,233,Churn Risk Customers
15735.0,58,1,327.68,2,3,1,312,Churn Risk Customers
15736.0,72,2,1815.7200000000005,4,3,3,334,Potential Loyalists
15738.0,9,26,8560.55,5,5,5,555,High-Value Customers
15741.0,95,2,208.62,1,2,3,231,Churn Risk Customers
15742.0,256,1,156.86999999999998,1,1,1,111,Churn Risk Customers
15747.0,12,6,1588.57,4,5,5,554,High-Value Customers
15748.0,86,2,465.45,2,2,3,232,Churn Risk Customers
15750.0,3,12,4331.711,5,5,5,555,High-Value Customers
15751.0,97,11,1380.44,4,2,5,254,Churn Risk Customers
15752.0,9,3,1570.16,4,5,3,534,Potential Loyalists
15754.0,130,6,2579.0400000000004,5,2,5,255,Churn Risk Customers
15755.0,16,11,3628.87,5,5,5,555,High-Value Customers
15757.0,23,4,2225.94,5,4,4,445,Loyal Customers
15759.0,148,4,577.8900000000001,3,2,4,243,Churn Risk Customers
15760.0,267,2,13916.34,5,1,3,135,Churn Risk Customers
15761.0,79,1,143.05,1,2,1,211,Churn Risk Customers
15764.0,71,2,1223.11,4,3,3,334,Potential Loyalists
15765.0,303,1,370.63,2,1,1,112,Churn Risk Customers
15766.0,93,2,516.0,3,2,3,233,Churn Risk Customers
15768.0,113,31,14979.259999999998,5,2,5,255,Churn Risk Customers
15769.0,8,21,32451.6,5,5,5,555,High-Value Customers
15770.0,249,1,321.45000000000005,2,1,1,112,Churn Risk Customers
15771.0,241,3,1006.54,4,1,3,134,Churn Risk Customers
15772.0,55,1,280.88,2,3,1,312,Churn Risk Customers
15773.0,46,1,138.83999999999997,1,3,1,311,Churn Risk Customers
15774.0,55,5,1059.14,4,3,4,344,Loyal Customers
15775.0,268,1,45.6,1,1,1,111,Churn Risk Customers
15777.0,33,3,715.5,3,4,3,433,Potential Loyalists
15778.0,68,1,307.95,2,3,1,312,Churn Risk Customers
15779.0,100,2,124.08000000000001,1,2,3,231,Churn Risk Customers
15782.0,67,1,1399.3600000000001,4,3,1,314,Churn Risk Customers
15784.0,104,2,848.3299999999999,3,2,3,233,Churn Risk Customers
15785.0,16,11,3640.96,5,5,5,555,High-Value Customers
15786.0,54,2,3582.62,5,3,3,335,Potential Loyalists
15788.0,145,1,221.83000000000004,1,2,1,211,Churn Risk Customers
15789.0,68,5,1610.7099999999998,4,3,4,344,Loyal Customers
15791.0,166,3,1995.6499999999999,4,2,3,234,Churn Risk Customers
15792.0,36,2,933.8399999999999,3,4,3,433,Potential Loyalists
15793.0,15,5,1433.96,4,5,4,544,High-Value Customers
15794.0,373,2,777.0000000000001,3,1,3,133,Churn Risk Customers
15795.0,67,7,1369.8600000000001,4,3,5,354,Loyal Customers
15796.0,11,9,2464.27,5,5,5,555,High-Value Customers
15797.0,218,2,613.6800000000001,3,1,3,133,Churn Risk Customers
15798.0,129,3,1535.37,4,2,3,234,Churn Risk Customers
15799.0,55,1,540.15,3,3,1,313,Churn Risk Customers
15800.0,90,5,543.5,3,2,4,243,Churn Risk Customers
15803.0,82,3,1513.8400000000004,4,2,3,234,Churn Risk Customers
15805.0,22,13,4660.75,5,4,5,455,Loyal Customers
15807.0,45,2,913.6199999999999,3,3,3,333,Potential Loyalists
15808.0,6,18,14674.960000000001,5,5,5,555,High-Value Customers
15809.0,96,2,758.6700000000002,3,2,3,233,Churn Risk Customers
15810.0,23,4,1607.0600000000002,4,4,4,444,Loyal Customers
15811.0,2,2,1671.9,4,5,3,534,Potential Loyalists
15812.0,72,7,3400.33,5,3,5,355,Loyal Customers
15814.0,30,2,689.1100000000001,3,4,3,433,Potential Loyalists
15816.0,179,2,144.15,1,1,3,131,Churn Risk Customers
15817.0,57,3,2766.4,5,3,3,335,Potential Loyalists
15818.0,225,1,340.5,2,1,1,112,Churn Risk Customers
15819.0,68,6,2029.3400000000001,4,3,5,354,Loyal Customers
15822.0,130,4,954.59,3,2,4,243,Churn Risk Customers
15823.0,9,3,3882.17,5,5,3,535,Potential Loyalists
15824.0,90,2,890.94,3,2,3,233,Churn Risk Customers
15826.0,205,1,943.9700000000001,3,1,1,113,Churn Risk Customers
15827.0,9,16,1957.9799999999998,4,5,5,554,High-Value Customers
15828.0,12,1,1108.82,4,5,1,514,New Customers
15833.0,374,1,80.4,1,1,1,111,Churn Risk Customers
15834.0,13,3,1539.2399999999998,4,5,3,534,Potential Loyalists
15837.0,122,1,385.03,2,2,1,212,Churn Risk Customers
15838.0,4,16,40519.92,5,5,5,555,High-Value Customers
15841.0,23,5,1518.3500000000001,4,4,4,444,Loyal Customers
15842.0,30,2,548.8,3,4,3,433,Potential Loyalists
15845.0,173,3,714.5100000000001,3,2,3,233,Churn Risk Customers
15846.0,22,1,107.01000000000002,1,4,1,411,New Customers
15847.0,65,3,433.3,2,3,3,332,Potential Loyalists
15848.0,258,1,139.94,1,1,1,111,Churn Risk Customers
15850.0,13,4,819.8699999999999,3,5,4,543,Potential Loyalists
15851.0,163,1,109.73,1,2,1,211,Churn Risk Customers
15852.0,163,1,96.55000000000001,1,2,1,211,Churn Risk Customers
15854.0,13,9,2609.16,5,5,5,555,High-Value Customers
15855.0,113,1,340.48,2,2,1,212,Churn Risk Customers
15856.0,2,26,17832.77,5,5,5,555,High-Value Customers
15857.0,67,1,273.48,2,3,1,312,Churn Risk Customers
15858.0,4,9,2521.52,5,5,5,555,High-Value Customers
15859.0,69,1,438.4599999999999,2,3,1,312,Churn Risk Customers
15860.0,5,10,1528.0,4,5,5,554,High-Value Customers
15861.0,93,4,1236.4299999999998,4,2,4,244,Churn Risk Customers
15862.0,10,10,2095.41,4,5,5,554,High-Value Customers
15863.0,254,3,289.85999999999996,2,1,3,132,Churn Risk Customers
15864.0,18,1,244.44000000000003,1,4,1,411,New Customers
15865.0,50,2,1353.79,4,3,3,334,Potential Loyalists
15867.0,6,17,5251.3099999999995,5,5,5,555,High-Value Customers
15868.0,220,1,94.53,1,1,1,111,Churn Risk Customers
15869.0,263,1,174.02,1,1,1,111,Churn Risk Customers
15870.0,33,3,508.52,3,4,3,433,Potential Loyalists
15871.0,74,1,33.099999999999994,1,2,1,211,Churn Risk Customers
15872.0,15,2,434.75,2,5,3,532,Potential Loyalists
15873.0,136,4,313.91999999999996,2,2,4,242,Churn Risk Customers
15874.0,24,14,6878.879999999999,5,4,5,455,Loyal Customers
15875.0,283,1,111.72,1,1,1,111,Churn Risk Customers
15876.0,46,2,1449.1399999999999,4,3,3,334,Potential Loyalists
15878.0,198,2,330.7699999999999,2,1,3,132,Churn Risk Customers
15879.0,41,4,1157.3000000000002,4,3,4,344,Loyal Customers
15880.0,6,1,343.28,2,5,1,512,New Customers
15882.0,5,6,979.6199999999999,3,5,5,553,Potential Loyalists
15884.0,69,2,249.70000000000002,1,3,3,331,Potential Loyalists
15885.0,20,12,1572.4699999999998,4,4,5,454,Loyal Customers
15886.0,53,3,871.78,3,3,3,333,Potential Loyalists
15887.0,43,3,1027.15,4,3,3,334,Potential Loyalists
15888.0,37,2,260.85,2,4,3,432,Potential Loyalists
15889.0,6,7,1359.41,4,5,5,554,High-Value Customers
15890.0,31,5,535.65,3,4,4,443,Potential Loyalists
15892.0,306,1,128.2,1,1,1,111,Churn Risk Customers
15893.0,118,1,305.28000000000003,2,2,1,212,Churn Risk Customers
15894.0,6,1,156.73999999999995,1,5,1,511,New Customers
15898.0,4,22,4207.43,5,5,5,555,High-Value Customers
15899.0,5,1,56.25,1,5,1,511,New Customers
15900.0,50,3,549.29,3,3,3,333,Potential Loyalists
15901.0,88,4,339.34,2,2,4,242,Churn Risk Customers
15902.0,17,1,145.01000000000005,1,4,1,411,New Customers
15903.0,15,5,3813.0800000000004,5,5,4,545,High-Value Customers
15905.0,180,1,114.69000000000001,1,1,1,111,Churn Risk Customers
15906.0,11,3,987.9500000000002,3,5,3,533,Potential Loyalists
15908.0,127,2,764.57,3,2,3,233,Churn Risk Customers
15910.0,37,7,1449.62,4,4,5,454,Loyal Customers
15911.0,260,8,1702.3400000000001,4,1,5,154,Churn Risk Customers
15912.0,73,7,810.0799999999999,3,2,5,253,Churn Risk Customers
15913.0,171,1,6.300000000000001,1,2,1,211,Churn Risk Customers
15914.0,15,2,205.98999999999998,1,5,3,531,Potential Loyalists
15915.0,38,1,429.21,2,3,1,312,Churn Risk Customers
15916.0,3,7,1899.08,4,5,5,554,High-Value Customers
15917.0,243,4,437.5299999999999,2,1,4,142,Churn Risk Customers
15918.0,268,1,248.64999999999995,1,1,1,111,Churn Risk Customers
15919.0,5,1,270.72,2,5,1,512,New Customers
15920.0,61,5,404.14,2,3,4,342,Potential Loyalists
15921.0,33,3,466.08,2,4,3,432,Potential Loyalists
15922.0,10,1,369.50000000000006,2,5,1,512,New Customers
15923.0,9,1,127.08000000000001,1,5,1,511,New Customers
15924.0,368,1,102.82000000000001,1,1,1,111,Churn Risk Customers
15926.0,179,1,134.44,1,1,1,111,Churn Risk Customers
15927.0,284,1,123.38999999999999,1,1,1,111,Churn Risk Customers
15928.0,293,1,293.53000000000003,2,1,1,112,Churn Risk Customers
15929.0,281,1,594.0,3,1,1,113,Churn Risk Customers
15931.0,65,1,239.89999999999998,1,3,1,311,Churn Risk Customers
15934.0,54,2,2190.66,5,3,3,335,Potential Loyalists
15936.0,16,2,282.78999999999996,2,5,3,532,Potential Loyalists
15938.0,93,4,330.2299999999999,2,2,4,242,Churn Risk Customers
15939.0,11,1,2945.38,5,5,1,515,New Customers
15941.0,274,1,405.0,2,1,1,112,Churn Risk Customers
15943.0,286,2,271.28999999999996,2,1,3,132,Churn Risk Customers
15944.0,30,3,1839.1399999999999,4,4,3,434,Potential Loyalists
15945.0,2,4,646.2700000000001,3,5,4,543,Potential Loyalists
15946.0,139,3,2304.18,5,2,3,235,Churn Risk Customers
15948.0,61,1,553.85,3,3,1,313,Churn Risk Customers
15950.0,12,6,5415.2,5,5,5,555,High-Value Customers
15951.0,18,1,304.95,2,4,1,412,New Customers
15953.0,6,11,2010.17,4,5,5,554,High-Value Customers
15954.0,226,1,190.74999999999997,1,1,1,111,Churn Risk Customers
15955.0,9,9,4242.1,5,5,5,555,High-Value Customers
15956.0,188,2,617.6,3,1,3,133,Churn Risk Customers
15957.0,57,2,501.21000000000004,2,3,3,332,Potential Loyalists
15958.0,40,3,388.64000000000004,2,3,3,332,Potential Loyalists
15959.0,319,3,579.4900000000002,3,1,3,133,Churn Risk Customers
15960.0,11,4,410.95,2,5,4,542,Potential Loyalists
15961.0,16,1,451.28999999999996,2,5,1,512,New Customers
15962.0,86,1,295.83,2,2,1,212,Churn Risk Customers
15964.0,300,1,272.96,2,1,1,112,Churn Risk Customers
